Nama Petshop,Alamat,No WA,Mitra,Kota,Google Maps Link,Latitude,Longitude,Distributor,Kurir
Petshop Kaki Empat Drh. Silvia C,Silvia,6281515384444,Tidak,Silvia,https://www.google.com/maps/search/?api=1&query=Petshop%20Kaki%20Empat%20Drh.%20Silvia%20C%20Silvia,,,Pusat,
Petshop Kaki Lima Majalengka,Majalengka,6281314103638,Tidak,Majalengka,https://www.google.com/maps/search/?api=1&query=Petshop%20Kaki%20Lima%20Majalengka%20Majalengka,-6.8361,108.2278,Pusat,
Petshop Kaliwungu Kudus Jawa Tengah,Kudus,6281225089670,Tidak,Kudus,https://www.google.com/maps/search/?api=1&query=Petshop%20Kaliwungu%20Kudus%20Jawa%20Tengah%20Kudus,-6.8083,110.8417,Pusat,
Petshop Kamal Kediri,Kediri,6285710097727,Tidak,Kediri,https://www.google.com/maps/search/?api=1&query=Petshop%20Kamal%20Kediri%20Kediri,-7.8167,112.0167,Pusat,
Petshop Kamo Group. id,Group.,6289612610206,Tidak,Group.,https://www.google.com/maps/search/?api=1&query=Petshop%20Kamo%20Group.%20id%20Group.,,,Pusat,
Petshop Kamo Pet Center Bogor,Bogor,62895387042345,Tidak,Bogor,https://www.google.com/maps/search/?api=1&query=Petshop%20Kamo%20Pet%20Center%20Bogor%20Bogor,-6.5971,106.806,Pusat,
Petshop Kamo Sukabumi,Sukabumi,62895321085542,Tidak,Sukabumi,https://www.google.com/maps/search/?api=1&query=Petshop%20Kamo%20Sukabumi%20Sukabumi,-6.9244,106.9261,Pusat,
Petshop Kanaya Banyuwangi,Banyuwangi,6287771191444,Tidak,Banyuwangi,https://www.google.com/maps/search/?api=1&query=Petshop%20Kanaya%20Banyuwangi%20Banyuwangi,-8.2174,114.3678,Pusat,
Petshop Kanaya Banyuwangi Owner,Banyuwangi,6285230048616,Tidak,Banyuwangi,https://www.google.com/maps/search/?api=1&query=Petshop%20Kanaya%20Banyuwangi%20Owner%20Banyuwangi,-8.2174,114.3678,Pusat,
Petshop Kapron Jember,Jember,6281233751774,Tidak,Jember,https://www.google.com/maps/search/?api=1&query=Petshop%20Kapron%20Jember%20Jember,-8.1724,113.6983,Pusat,
Petshop Karina Jepara Jawa Tengah,Jepara,6285290897000,Tidak,Jepara,https://www.google.com/maps/search/?api=1&query=Petshop%20Karina%20Jepara%20Jawa%20Tengah%20Jepara,,,Pusat,
Petshop Karla Tangerang,Tangerang,6281398383949,Tidak,Tangerang,https://www.google.com/maps/search/?api=1&query=Petshop%20Karla%20Tangerang%20Tangerang,-6.1783,106.6319,Pusat,
Petshop Karuhun Cianjur,Cianjur,62895324773738,Tidak,Cianjur,https://www.google.com/maps/search/?api=1&query=Petshop%20Karuhun%20Cianjur%20Cianjur,-6.8203,107.1422,Pusat,
Petshop Kasih Medan 2,Medan,6282166844807,Tidak,Medan,https://www.google.com/maps/search/?api=1&query=Petshop%20Kasih%20Medan%202%20Medan,3.5953,98.6722,Pusat,
Petshop Katusa House Cat Kediri Jatim,Kediri,6285108022700,Tidak,Kediri,https://www.google.com/maps/search/?api=1&query=Petshop%20Katusa%20House%20Cat%20Kediri%20Jatim%20Kediri,-7.8167,112.0167,Pusat,
Petshop Kawai Kuningan,Kawai,6282121422030,Tidak,Kawai,https://www.google.com/maps/search/?api=1&query=Petshop%20Kawai%20Kuningan%20Kawai,,,Pusat,
Petshop Kazeo Tiger Pontianak Kalimantan,Pontianak,62895348804977,Tidak,Pontianak,https://www.google.com/maps/search/?api=1&query=Petshop%20Kazeo%20Tiger%20Pontianak%20Kalimantan%20Pontianak,-0.0263,109.3425,Pusat,
Petshop Kazetu Karawang Jawa Barat,Karawang,62895344843107,Tidak,Karawang,https://www.google.com/maps/search/?api=1&query=Petshop%20Kazetu%20Karawang%20Jawa%20Barat%20Karawang,-6.3,107.3,Pusat,
Petshop Kefa Banten Pak Miftah,Pak,6289681678262,Tidak,Pak,https://www.google.com/maps/search/?api=1&query=Petshop%20Kefa%20Banten%20Pak%20Miftah%20Pak,,,Pusat,
Petshop Kenari Kudus Jawa Tengah,Kudus,6285727479779,Tidak,Kudus,https://www.google.com/maps/search/?api=1&query=Petshop%20Kenari%20Kudus%20Jawa%20Tengah%20Kudus,-6.8083,110.8417,Pusat,
Petshop Kencana Bekasi Jawa Barat,Bekasi,6285811854450,Tidak,Bekasi,https://www.google.com/maps/search/?api=1&query=Petshop%20Kencana%20Bekasi%20Jawa%20Barat%20Bekasi,-6.2383,106.9756,Pusat,
Petshop Kendari,Kendari,6281524516882,Tidak,Kendari,https://www.google.com/maps/search/?api=1&query=Petshop%20Kendari%20Kendari,-3.9722,122.5144,Pusat,
Petshop Kenken 2 Riau,Riau,6283186239293,Tidak,Riau,https://www.google.com/maps/search/?api=1&query=Petshop%20Kenken%202%20Riau%20Riau,,,Pusat,
Petshop Kenken Riau,Kenken,6285356097900,Tidak,Kenken,https://www.google.com/maps/search/?api=1&query=Petshop%20Kenken%20Riau%20Kenken,,,Pusat,
Petshop Kenzi Magelang,Magelang,6289665993015,Tidak,Magelang,https://www.google.com/maps/search/?api=1&query=Petshop%20Kenzi%20Magelang%20Magelang,-7.4722,110.2197,Pusat,
Petshop Kenzie Cirebon,Cirebon,6285759771776,Tidak,Cirebon,https://www.google.com/maps/search/?api=1&query=Petshop%20Kenzie%20Cirebon%20Cirebon,-6.732,108.552,Pusat,
Petshop Kenzie Pemalang,Kenzie,628170505211,Tidak,Kenzie,https://www.google.com/maps/search/?api=1&query=Petshop%20Kenzie%20Pemalang%20Kenzie,,,Pusat,
Petshop Kenzo Banyuwangi,Banyuwangi,6285232606036,Tidak,Banyuwangi,https://www.google.com/maps/search/?api=1&query=Petshop%20Kenzo%20Banyuwangi%20Banyuwangi,-8.2174,114.3678,Pusat,
Petshop Keria Petcare Tangerang,Tangerang,6281384461714,Tidak,Tangerang,https://www.google.com/maps/search/?api=1&query=Petshop%20Keria%20Petcare%20Tangerang%20Tangerang,-6.1783,106.6319,Pusat,
Petshop Kevin Bekasi Jawa Barat,"Perumnas 3, Jalan P.Nusantara Raya Blok B2 No.1, Aren Jaya, Bekasi Tim., Bekasi, Jawa Barat 17111",622188353892,Tidak,Bekasi,https://www.google.com/maps/search/?api=1&query=Petshop%20Kevin%20Bekasi%20Jawa%20Barat%20Bekasi,-6.2383,106.9756,Pusat,
Petshop Khadijah Medan,Medan,6285275483009,Tidak,Medan,https://www.google.com/maps/search/?api=1&query=Petshop%20Khadijah%20Medan%20Medan,3.5953,98.6722,Pusat,
Petshop Khan Bojongsari Depok,Depok,6287809747798,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Petshop%20Khan%20Bojongsari%20Depok%20Depok,-6.4025,106.7942,Pusat,
Petshop KIA Depok,Depok,6281286437982,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Petshop%20KIA%20Depok%20Depok,-6.4025,106.7942,Pusat,
Petshop Kia Depok Cisalak,Depok,62895320544458,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Petshop%20Kia%20Depok%20Cisalak%20Depok,-6.4025,106.7942,Pusat,
Petshop Kia Depok Timur,Depok,6282122276876,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Petshop%20Kia%20Depok%20Timur%20Depok,-6.4025,106.7942,Pusat,
Petshop Kid Cat Batam New,Batam,628117771145,Tidak,Batam,https://www.google.com/maps/search/?api=1&query=Petshop%20Kid%20Cat%20Batam%20New%20Batam,1.1301,104.052,Pusat,
Petshop Kidcat Pekan Baru Riau,Baru,6282284225520,Tidak,Baru,https://www.google.com/maps/search/?api=1&query=Petshop%20Kidcat%20Pekan%20Baru%20Riau%20Baru,0.51,101.44,Pusat,
Petshop Kimi Jabodetabek,Kimi,6281387033705,Tidak,Kimi,https://www.google.com/maps/search/?api=1&query=Petshop%20Kimi%20Jabodetabek%20Kimi,,,Pusat,
Petshop King & Grooming Palu Sulawesi Tengah,Palu,6282193668885,Tidak,Palu,https://www.google.com/maps/search/?api=1&query=Petshop%20King%20%26%20Grooming%20Palu%20Sulawesi%20Tengah%20Palu,-0.8917,119.8707,Pusat,
Petshop King Bandung,Bandung,628989004825,Tidak,Bandung,https://www.google.com/maps/search/?api=1&query=Petshop%20King%20Bandung%20Bandung,-6.9175,107.6191,Pusat,
Petshop Kings Bali,Kings,6289519190997,Tidak,Kings,https://www.google.com/maps/search/?api=1&query=Petshop%20Kings%20Bali%20Kings,,,Pusat,
Petshop Kitten Banjarmasin,Banjarmasin,6281372944476,Tidak,Banjarmasin,https://www.google.com/maps/search/?api=1&query=Petshop%20Kitten%20Banjarmasin%20Banjarmasin,-3.3167,114.59,Pusat,
Petshop Kitty Magelang,Magelang,6281328799077,Tidak,Magelang,https://www.google.com/maps/search/?api=1&query=Petshop%20Kitty%20Magelang%20Magelang,-7.4722,110.2197,Pusat,
Petshop Kitty Pacitan,Pacitan,6285784766888,Tidak,Pacitan,https://www.google.com/maps/search/?api=1&query=Petshop%20Kitty%20Pacitan%20Pacitan,-8.2,111.1167,Pusat,
Petshop Kitty Pancoran Depok,Depok,6281295173898,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Petshop%20Kitty%20Pancoran%20Depok%20Depok,-6.4025,106.7942,Pusat,
Petshop Kitty Purwakarta,Purwakarta,6282113741485,Tidak,Purwakarta,https://www.google.com/maps/search/?api=1&query=Petshop%20Kitty%20Purwakarta%20Purwakarta,-6.5569,107.4428,Pusat,
Petshop Kitty Serang Banten,Serang,6281210588442,Tidak,Serang,https://www.google.com/maps/search/?api=1&query=Petshop%20Kitty%20Serang%20Banten%20Serang,-6.1167,106.15,Pusat,
Petshop KK Depok,Depok,6285717233339,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Petshop%20KK%20Depok%20Depok,-6.4025,106.7942,Pusat,
Petshop Klinik & Grooming Salon Wawa N Ca Surabaya,Surabaya,6281332532878,Tidak,Surabaya,https://www.google.com/maps/search/?api=1&query=Petshop%20Klinik%20%26%20Grooming%20Salon%20Wawa%20N%20Ca%20Surabaya%20Surabaya,-7.2575,112.7521,Pusat,
Petshop KMS Depok,Depok,6281221884311,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Petshop%20KMS%20Depok%20Depok,-6.4025,106.7942,Pusat,
Petshop Ko Ka Tuban,Tuban,6285645453785,Tidak,Tuban,https://www.google.com/maps/search/?api=1&query=Petshop%20Ko%20Ka%20Tuban%20Tuban,-6.9,112.0667,Pusat,
Petshop Kocu Depok,Depok,6285718385423,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Petshop%20Kocu%20Depok%20Depok,-6.4025,106.7942,Pusat,
Petshop Komang Suryalik Owner Tony Denpasar Bali,Denpasar,6285737129656,Tidak,Denpasar,https://www.google.com/maps/search/?api=1&query=Petshop%20Komang%20Suryalik%20Owner%20Tony%20Denpasar%20Bali%20Denpasar,-8.65,115.2167,Pusat,
Petshop Komet Medan,Medan,6281268930077,Tidak,Medan,https://www.google.com/maps/search/?api=1&query=Petshop%20Komet%20Medan%20Medan,3.5953,98.6722,Pusat,
Petshop Koya Jayapura,Koya,6282198382729,Tidak,Koya,https://www.google.com/maps/search/?api=1&query=Petshop%20Koya%20Jayapura%20Koya,,,Pusat,
Petshop Ku Gresik Jatim,"Jl. Kalimantan 87C, Gkb, Gresik",6285746850711,Tidak,Gresik,https://www.google.com/maps/search/?api=1&query=Petshop%20Ku%20Gresik%20Jatim%20Gresik,-7.1592,112.6569,Pusat,
Petshop Kucingku Banten,Kucingku,6287772536923,Tidak,Kucingku,https://www.google.com/maps/search/?api=1&query=Petshop%20Kucingku%20Banten%20Kucingku,,,Pusat,
Petshop Kukilo Kendal Jawa Tengah,Kendal,6282225920855,Tidak,Kendal,https://www.google.com/maps/search/?api=1&query=Petshop%20Kukilo%20Kendal%20Jawa%20Tengah%20Kendal,,,Pusat,
Petshop Kuncil Bandung,Bandung,6285871951151,Tidak,Bandung,https://www.google.com/maps/search/?api=1&query=Petshop%20Kuncil%20Bandung%20Bandung,-6.9175,107.6191,Pusat,
Petshop Kurnia Bajarmasin,Kurnia,6282253348215,Tidak,Kurnia,https://www.google.com/maps/search/?api=1&query=Petshop%20Kurnia%20Bajarmasin%20Kurnia,,,Pusat,
Petshop Kutamaya Sumedang,Sumedang,6285322033253,Tidak,Sumedang,https://www.google.com/maps/search/?api=1&query=Petshop%20Kutamaya%20Sumedang%20Sumedang,-6.85,107.9167,Pusat,
Petshop Kyuubi Lampung,Lampung,6289626262888,Tidak,Lampung,https://www.google.com/maps/search/?api=1&query=Petshop%20Kyuubi%20Lampung%20Lampung,-5.3972,105.2667,Pusat,
Petshop La Barong Jogja,Barong,6283193766522,Tidak,Barong,https://www.google.com/maps/search/?api=1&query=Petshop%20La%20Barong%20Jogja%20Barong,,,Pusat,
Petshop Laksamana Lubuklinggau,Lubuklinggau,6281366376087,Tidak,Lubuklinggau,https://www.google.com/maps/search/?api=1&query=Petshop%20Laksamana%20Lubuklinggau%20Lubuklinggau,-3.2953,102.8614,Pusat,
Petshop Laluna Cianjur,Cianjur,6285693577735,Tidak,Cianjur,https://www.google.com/maps/search/?api=1&query=Petshop%20Laluna%20Cianjur%20Cianjur,-6.8203,107.1422,Pusat,
Petshop Lana Banjar Baru Kalsel,Banjar Baru,6282150044800,Tidak,Banjar Baru,https://www.google.com/maps/search/?api=1&query=Petshop%20Lana%20Banjar%20Baru%20Kalsel%20Banjar%20Baru,-3.45,114.8333,Pusat,
Petshop Laras Satwa Pekanbaru,Pekanbaru,6281270886777,Tidak,Pekanbaru,https://www.google.com/maps/search/?api=1&query=Petshop%20Laras%20Satwa%20Pekanbaru%20Pekanbaru,0.51,101.44,Pusat,
Petshop Laura Tuban,Tuban,6289699917315,Tidak,Tuban,https://www.google.com/maps/search/?api=1&query=Petshop%20Laura%20Tuban%20Tuban,-6.9,112.0667,Pusat,
Petshop Lefa Pengadaan Pak Rahmat Padang,Padang,6281318000201,Tidak,Padang,https://www.google.com/maps/search/?api=1&query=Petshop%20Lefa%20Pengadaan%20Pak%20Rahmat%20Padang%20Padang,-0.9478,100.4172,Pusat,
Petshop Lengkap Depok,Depok,628112342207,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Petshop%20Lengkap%20Depok%20Depok,-6.4025,106.7942,Pusat,
Petshop Lenny Ong Breeder Surakarta,Surakarta,6281221434438,Tidak,Surakarta,https://www.google.com/maps/search/?api=1&query=Petshop%20Lenny%20Ong%20Breeder%20Surakarta%20Surakarta,-7.5667,110.8167,Pusat,
Petshop Levy Bandung,Bandung,6281224031750,Tidak,Bandung,https://www.google.com/maps/search/?api=1&query=Petshop%20Levy%20Bandung%20Bandung,-6.9175,107.6191,Pusat,
Petshop Liesanna Banjarmasin,Banjarmasin,6281351988992,Tidak,Banjarmasin,https://www.google.com/maps/search/?api=1&query=Petshop%20Liesanna%20Banjarmasin%20Banjarmasin,-3.3167,114.59,Pusat,
Petshop Life Pet Denpasar Bali,Denpasar,6289523853131,Tidak,Denpasar,https://www.google.com/maps/search/?api=1&query=Petshop%20Life%20Pet%20Denpasar%20Bali%20Denpasar,-8.65,115.2167,Pusat,
Petshop Lilo Majalengka,Majalengka,6282316361314,Tidak,Majalengka,https://www.google.com/maps/search/?api=1&query=Petshop%20Lilo%20Majalengka%20Majalengka,-6.8361,108.2278,Pusat,
Petshop Linda Buleleng Bali,Buleleng,6281353722225,Tidak,Buleleng,https://www.google.com/maps/search/?api=1&query=Petshop%20Linda%20Buleleng%20Bali%20Buleleng,-8.25,114.9667,Pusat,
Petshop Lion King Banten,King,6281802469769,Tidak,King,https://www.google.com/maps/search/?api=1&query=Petshop%20Lion%20King%20Banten%20King,,,Pusat,
Petshop Little Banten,Little,62895390921414,Tidak,Little,https://www.google.com/maps/search/?api=1&query=Petshop%20Little%20Banten%20Little,,,Pusat,
Petshop Lolo Jakarta,Jakarta,6285717062227,Tidak,Jakarta,https://www.google.com/maps/search/?api=1&query=Petshop%20Lolo%20Jakarta%20Jakarta,-6.2088,106.8456,Pusat,
Petshop Loly's Cilacap Jawa Tengah,Cilacap,628112887577,Tidak,Cilacap,https://www.google.com/maps/search/?api=1&query=Petshop%20Loly's%20Cilacap%20Jawa%20Tengah%20Cilacap,-7.7333,109.0167,Pusat,
Petshop Love Jaktim,Love,6281908853444,Tidak,Love,https://www.google.com/maps/search/?api=1&query=Petshop%20Love%20Jaktim%20Love,,,Pusat,
Petshop Lucky Bali,Lucky,6281211051177,Tidak,Lucky,https://www.google.com/maps/search/?api=1&query=Petshop%20Lucky%20Bali%20Lucky,,,Pusat,
Petshop Lucky Banjar Anyar Bali,Anyar,6285810511777,Tidak,Anyar,https://www.google.com/maps/search/?api=1&query=Petshop%20Lucky%20Banjar%20Anyar%20Bali%20Anyar,-7.63,110.95,Pusat,
Petshop Lucky Jaktim,Lucky,628161403941,Tidak,Lucky,https://www.google.com/maps/search/?api=1&query=Petshop%20Lucky%20Jaktim%20Lucky,,,Pusat,
Petshop Lucky Medan,Medan,6281282012051,Tidak,Medan,https://www.google.com/maps/search/?api=1&query=Petshop%20Lucky%20Medan%20Medan,3.5953,98.6722,Pusat,
Petshop Lucky Star Lampung,Lampung,628971779999,Tidak,Lampung,https://www.google.com/maps/search/?api=1&query=Petshop%20Lucky%20Star%20Lampung%20Lampung,-5.3972,105.2667,Pusat,
Petshop Luna Cat House Medan Sumatra Utara,Medan,6281267631001,Tidak,Medan,https://www.google.com/maps/search/?api=1&query=Petshop%20Luna%20Cat%20House%20Medan%20Sumatra%20Utara%20Medan,3.5953,98.6722,Pusat,
Petshop Luna Magetan,Magetan,6282333908040,Tidak,Magetan,https://www.google.com/maps/search/?api=1&query=Petshop%20Luna%20Magetan%20Magetan,-7.65,111.3333,Pusat,
Petshop Luna Surabaya,Surabaya,62817398810,Tidak,Surabaya,https://www.google.com/maps/search/?api=1&query=Petshop%20Luna%20Surabaya%20Surabaya,-7.2575,112.7521,Pusat,
Petshop Luna Vet Malang Jawa Timur,Malang,6281294224490,Tidak,Malang,https://www.google.com/maps/search/?api=1&query=Petshop%20Luna%20Vet%20Malang%20Jawa%20Timur%20Malang,-7.9797,112.6304,Pusat,
Petshop Luois Rancaekek Bandung,Bandung,6285220786950,Tidak,Bandung,https://www.google.com/maps/search/?api=1&query=Petshop%20Luois%20Rancaekek%20Bandung%20Bandung,-6.9175,107.6191,Pusat,
Petshop Lusy Owner R2 Catshop Surakarta,Surakarta,6285640351415,Tidak,Surakarta,https://www.google.com/maps/search/?api=1&query=Petshop%20Lusy%20Owner%20R2%20Catshop%20Surakarta%20Surakarta,-7.5667,110.8167,Pusat,
Petshop Luthfi Solo Owner ChaCha Jateng,Surakarta,6283866817279,Tidak,Surakarta,https://www.google.com/maps/search/?api=1&query=Petshop%20Luthfi%20Solo%20Owner%20ChaCha%20Jateng%20Surakarta,-7.5667,110.8167,Pusat,
Petshop Lyna Pademangan Jakarta Utara,Jakarta Utara,6281298646352,Tidak,Jakarta Utara,https://www.google.com/maps/search/?api=1&query=Petshop%20Lyna%20Pademangan%20Jakarta%20Utara%20Jakarta%20Utara,-6.121435,106.885681,Pusat,
Petshop M Kendal Jawa Tengah,Kendal,6282160925566,Tidak,Kendal,https://www.google.com/maps/search/?api=1&query=Petshop%20M%20Kendal%20Jawa%20Tengah%20Kendal,,,Pusat,
Petshop mah Kucing Boja Kendal Jawa Tengah,Kendal,6282242018308,Tidak,Kendal,https://www.google.com/maps/search/?api=1&query=Petshop%20mah%20Kucing%20Boja%20Kendal%20Jawa%20Tengah%20Kendal,,,Pusat,
Petshop Maha Tanah Bumbu Kalsel,Bumbu,6285377109814,Tidak,Bumbu,https://www.google.com/maps/search/?api=1&query=Petshop%20Maha%20Tanah%20Bumbu%20Kalsel%20Bumbu,,,Pusat,
Petshop Majacat Majalengka,Majalengka,6282316700070,Tidak,Majalengka,https://www.google.com/maps/search/?api=1&query=Petshop%20Majacat%20Majalengka%20Majalengka,-6.8361,108.2278,Pusat,
Petshop Malaikat Kucing,Kucing,6285795077765,Tidak,Kucing,https://www.google.com/maps/search/?api=1&query=Petshop%20Malaikat%20Kucing%20Kucing,,,Pusat,
Petshop Malindo Kebumen,Kebumen,6281327274401,Tidak,Kebumen,https://www.google.com/maps/search/?api=1&query=Petshop%20Malindo%20Kebumen%20Kebumen,-7.6667,109.65,Pusat,
Petshop Mamapot Jakarta,Jakarta,628569914599,Tidak,Jakarta,https://www.google.com/maps/search/?api=1&query=Petshop%20Mamapot%20Jakarta%20Jakarta,-6.2088,106.8456,Pusat,
Petshop Manager Pak Yohanes Bali Petshop,Bali,6285959597081,Tidak,Denpasar,https://www.google.com/maps/search/?api=1&query=Petshop%20Manager%20Pak%20Yohanes%20Bali%20Petshop%20Yohanes,,,Pusat,
Petshop Mandalika Mataram,Mataram,6287743441777,Tidak,Mataram,https://www.google.com/maps/search/?api=1&query=Petshop%20Mandalika%20Mataram%20Mataram,-8.5833,116.1167,Pusat,
Petshop Mangdut Lombok,Mangdut,6281338182922,Tidak,Mangdut,https://www.google.com/maps/search/?api=1&query=Petshop%20Mangdut%20Lombok%20Mangdut,,,Pusat,
Petshop Manuntung Banjarmasin,Banjarmasin,6282150841025,Tidak,Banjarmasin,https://www.google.com/maps/search/?api=1&query=Petshop%20Manuntung%20Banjarmasin%20Banjarmasin,-3.3167,114.59,Pusat,
Petshop Marbel Lampung,Lampung,6285268236969,Tidak,Lampung,https://www.google.com/maps/search/?api=1&query=Petshop%20Marbel%20Lampung%20Lampung,-5.3972,105.2667,Pusat,
Petshop Marise Bandung,Bandung,6285221359842,Tidak,Bandung,https://www.google.com/maps/search/?api=1&query=Petshop%20Marise%20Bandung%20Bandung,-6.9175,107.6191,Pusat,
Petshop Marsha Jayapura Irian,Irian,6282114567552,Tidak,Irian,https://www.google.com/maps/search/?api=1&query=Petshop%20Marsha%20Jayapura%20Irian%20Irian,,,Pusat,
Petshop Marvel Bekasi Timur Jawa Barat,Bekasi,6281297899550,Tidak,Bekasi,https://www.google.com/maps/search/?api=1&query=Petshop%20Marvel%20Bekasi%20Timur%20Jawa%20Barat%20Bekasi,-6.2383,106.9756,Pusat,
Petshop Mas Dana Owner 87 Petshop Solo Jateng,Surakarta,6281222968787,Tidak,Surakarta,https://www.google.com/maps/search/?api=1&query=Petshop%20Mas%20Dana%20Owner%2087%20Petshop%20Solo%20Jateng%20Surakarta,-7.5667,110.8167,Pusat,
Petshop Mas Moza Pavlee Zoty Surabaya,Surabaya,6281232377085,Tidak,Surabaya,https://www.google.com/maps/search/?api=1&query=Petshop%20Mas%20Moza%20Pavlee%20Zoty%20Surabaya%20Surabaya,-7.2575,112.7521,Pusat,
Petshop Masha Jaya Pura Irian Jaya,Irian,6282123578748,Tidak,Irian,https://www.google.com/maps/search/?api=1&query=Petshop%20Masha%20Jaya%20Pura%20Irian%20Jaya%20Irian,,,Pusat,
Petshop Master cats Surabaya,Surabaya,6281357661978,Tidak,Surabaya,https://www.google.com/maps/search/?api=1&query=Petshop%20Master%20cats%20Surabaya%20Surabaya,-7.2575,112.7521,Pusat,
Petshop Matahari Purbalingga Jawa Tengah,Purbalingga,6287747811322,Tidak,Purbalingga,https://www.google.com/maps/search/?api=1&query=Petshop%20Matahari%20Purbalingga%20Jawa%20Tengah%20Purbalingga,-7.3875,109.3625,Pusat,
Petshop Max Owner Pak Yahya Banjarmasin,Banjarmasin,6285349671988,Tidak,Banjarmasin,https://www.google.com/maps/search/?api=1&query=Petshop%20Max%20Owner%20Pak%20Yahya%20Banjarmasin%20Banjarmasin,-3.3167,114.59,Pusat,
Petshop Maxi Bandung,Bandung,6285108266688,Tidak,Bandung,https://www.google.com/maps/search/?api=1&query=Petshop%20Maxi%20Bandung%20Bandung,-6.9175,107.6191,Pusat,
Petshop May Purwodadi,Purwodadi,6281227687279,Tidak,Purwodadi,https://www.google.com/maps/search/?api=1&query=Petshop%20May%20Purwodadi%20Purwodadi,-7.0864,110.9175,Pusat,
Petshop May Purwodadi Jawa Tengah,Purwodadi,6282226333438,Tidak,Purwodadi,https://www.google.com/maps/search/?api=1&query=Petshop%20May%20Purwodadi%20Jawa%20Tengah%20Purwodadi,-7.0864,110.9175,Pusat,
Petshop Maydhi Drpok,Maydhi,6282311664986,Tidak,Maydhi,https://www.google.com/maps/search/?api=1&query=Petshop%20Maydhi%20Drpok%20Maydhi,,,Pusat,
Petshop Mbak Ina Owner Sanggata Kalimantan,Kalimantan,6285252575965,Tidak,Kalimantan,https://www.google.com/maps/search/?api=1&query=Petshop%20Mbak%20Ina%20Owner%20Sanggata%20Kalimantan%20Kalimantan,,,Pusat,
Petshop Me Beji Depok,Depok,6287736911171,Tidak,Depok,https://www.google.com/maps/search/?api=1&query=Petshop%20Me%20Beji%20Depok%20Depok,-6.4025,106.7942,Pusat,
